SEGMENTID,STREET,DIRECTION,FROM_STREET,TO_STREET,LENGTH, STREET_HEADING, COMMENTS,START_LONGITUDE, START_LATITUDE,END_LONGITUDE, END_LATITUDE, CURRENT_SPEED, LAST_UPDATED,,Start,End
1198,Halsted,NB,103rd,99th,0.5,S,,-87.642643,41.706916,-87.642814,41.714215,-1,10/15/16 11:50 PM,,"-87.642643, 41.706916","41.706916, -87.642814"
510,Archer,WB,Laramie,Central,0.51,S,,-87.75265489,41.79736303,-87.76240058,41.79584859,27,10/15/16 11:50 PM,,"-87.75265489, 41.79736303","41.79736303, -87.76240058"
704,Dr Martin L King Jr,SB,83rd,87th,0.5,S,,-87.61492578,41.7438114,-87.61467428,41.73650153,-1,10/15/16 11:50 PM,,"-87.6149257801, 41.7438113955","41.7438113955, -87.6146742766"
707,Dr Martin L King Jr,SB,71st,75th,0.5,S,,-87.61548104,41.76571485,-87.6152627,41.75840522,-1,10/15/16 11:50 PM,,"-87.6154810444, 41.7657148473","41.7657148473, -87.6152627045"
506,Archer,EB,Halsted,Cermak,0.72,S,,-87.64652251,41.84704646,-87.63481616,41.85272785,31,10/15/16 11:50 PM,,"-87.6465225077, 41.8470464552","41.8470464552, -87.6348161557"
703,Dr Martin L King Jr,SB,87th,91st,0.5,S,,-87.61467428,41.73650153,-87.61455598,41.72919239,21,10/15/16 11:50 PM,,"-87.6146742766, 41.7365015302","41.7365015302, -87.6145559778"
717,Dr Martin L King Jr,SB,31st,35th,0.51,S,,-87.61747008,41.8384235,-87.61733714,41.83110306,-1,10/15/16 11:50 PM,,"-87.6174700788, 41.8384234955","41.8384234955, -87.6173371439"
483,111th,EB,Cottage Grove,Bishop Ford Expy,0.57,E,,-87.60985706,41.69262648,-87.59881265,41.69237498,-1,10/15/16 11:50 PM,,"-87.6098570614, 41.6926264754","41.6926264754, -87.5988126481"
719,Dr Martin L King Jr,SB,24th,26th,0.26,S,,-87.61850056,41.84934098,-87.61765909,41.84569971,21,10/15/16 11:50 PM,,"-87.6185005579, 41.8493409786","41.8493409786, -87.6176590907"
502,Archer,EB,California,Western,0.64,S,,-87.69448555,41.81986336,-87.68489602,41.82587891,38,10/15/16 11:50 PM,,"-87.6944855458, 41.8198633558","41.8198633558, -87.6848960158"
491,Monterey,SE,111th,Vincennes,0.48,S,Part of 111th,-87.67048462,41.691791,-87.663346,41.692013,-1,10/15/16 11:50 PM,,"-87.6704846195, 41.6917909971","41.6917909971, -87.663346"
718,Dr Martin L King Jr,SB,26th,31st,0.5,S,,-87.61765909,41.84569971,-87.61747008,41.8384235,24,10/15/16 11:50 PM,,"-87.6176590907, 41.8456997096","41.8456997096, -87.6174700788"
716,Dr Martin L King Jr,SB,35th,Pershing,0.5,S,,-87.61733714,41.83110306,-87.617172,41.82382698,-1,10/15/16 11:50 PM,,"-87.6173371439, 41.831103063","41.831103063, -87.6171719977"
478,111th,EB,Vincennes,Racine,0.41,W,,-87.663245,41.692025,-87.65213845,41.69210963,28,10/15/16 11:50 PM,,"-87.663245, 41.6920250017","41.6920250017, -87.6521384462"
694,Dr Martin L King Jr,NB,51st,47th,0.5,S,,-87.61597487,41.80210962,-87.61639431,41.80938488,-1,10/15/16 11:50 PM,,"-87.6159748727, 41.8021096226","41.8021096226, -87.6163943054"
692,Dr Martin L King Jr,NB,59th,Garfield,0.49,S,,-87.6156377,41.78751591,-87.61579114,41.79467555,-1,10/15/16 11:50 PM,,"-87.6156377043, 41.7875159099","41.7875159099, -87.615791142"
460,95th,EB,Jeffery,Torrence,0.8,E,,-87.57536812,41.72236788,-87.55987413,41.72256707,-1,10/15/16 11:50 PM,,"-87.5753681177, 41.7223678834","41.7223678834, -87.5598741328"
247,55th,EB,Narragansett,Austin,0.5,W,,-87.78180678,41.79221177,-87.77206742,41.79240528,-1,10/15/16 11:50 PM,,"-87.7818067839, 41.7922117726","41.7922117726, -87.77206742"
513,Archer,WB,Pulaski,Kostner,0.52,S,,-87.72348218,41.80245859,-87.73316995,41.80029696,25,10/15/16 11:50 PM,,"-87.72348218, 41.80245859","41.80245859, -87.73316995"
693,Dr Martin L King Jr,NB,Garfield,51st,0.51,S,,-87.61579114,41.79467555,-87.61597487,41.80210962,-1,10/15/16 11:50 PM,,"-87.615791142, 41.7946755473","41.7946755473, -87.6159748727"
469,95th,WB,Dr Martin L King Jr,Michigan,0.33,E,,-87.61409116,41.72202171,-87.62053122,41.72191062,33,10/15/16 11:50 PM,,"-87.6140911627, 41.7220217125","41.7220217125, -87.6205312155"
509,Archer,WB,Central,Austin,0.51,S,,-87.76240058,41.79584859,-87.77208033,41.79434225,31,10/15/16 11:50 PM,,"-87.76240058, 41.79584859","41.79584859, -87.77208033"
457,95th,EB,Cottage Grove,Woodlawn,0.5,E,,-87.60450437,41.72195151,-87.59473455,41.72200254,-1,10/15/16 11:50 PM,,"-87.6045043683, 41.7219515062","41.7219515062, -87.5947345466"
249,55th,EB,Central,Laramie,0.5,W,,-87.76223503,41.79240528,-87.75250866,41.79275062,-1,10/15/16 11:50 PM,,"-87.76223503, 41.79240528","41.79240528, -87.75250866"
1199,Halsted,NB,99th,95th,0.5,S,,-87.642814,41.714215,-87.643022,41.721458,-1,10/15/16 11:50 PM,,"-87.642814, 41.714215","41.714215, -87.643022"
699,Dr Martin L King Jr,NB,31st,26th,0.5,S,,-87.61710312,41.83842121,-87.61729212,41.84569742,35,10/15/16 11:50 PM,,"-87.6171031194, 41.8384212078","41.8384212078, -87.6172921227"
466,95th,WB,Halsted,Racine,0.5,W,,-87.64322183,41.72159548,-87.65294234,41.72142662,24,10/15/16 11:50 PM,,"-87.6432218261, 41.7215954811","41.7215954811, -87.6529423406"
714,Dr Martin L King Jr,SB,43rd,47th,0.5,S,,-87.61696619,41.81663678,-87.61676108,41.80938717,18,10/15/16 11:50 PM,,"-87.6169661907, 41.816636783","41.816636783, -87.6167610807"
489,111th,WB,Cottage Grove,Michigan,0.57,E,,-87.60985398,41.69290089,-87.62103633,41.69275631,-1,10/15/16 11:50 PM,,"-87.6098539827, 41.6929008891","41.6929008891, -87.6210363283"
497,Archer,EB,Cicero,Kostner,0.51,S,,-87.74290345,41.79850045,-87.73317253,41.80002255,31,10/15/16 11:50 PM,,"-87.7429034455, 41.7985004459","41.7985004459, -87.733172525"
482,111th,EB,Michigan,Cottage Grove,0.57,E,,-87.62103937,41.6924819,-87.60985706,41.69262648,-1,10/15/16 11:50 PM,,"-87.6210393704, 41.6924819001","41.6924819001, -87.6098570578"
708,Dr Martin L King Jr,SB,67th,71st,0.5,S,,-87.61560029,41.77294907,-87.61548104,41.76571485,-1,10/15/16 11:50 PM,,"-87.6156002918, 41.7729490745","41.7729490745, -87.6154810444"
696,Dr Martin L King Jr,NB,43rd,Pershing,0.5,S,,-87.61659937,41.81663449,-87.61680513,41.82382469,-1,10/15/16 11:50 PM,,"-87.6165993704, 41.8166344948","41.8166344948, -87.616805129"
508,Archer,WB,Austin,Narragansett,0.51,S,,-87.77208033,41.79434225,-87.78178721,41.79250221,-1,10/15/16 11:50 PM,,"-87.77208033, 41.79434225","41.79434225, -87.78178721"
711,Dr Martin L King Jr,SB,Garfield,59th,0.49,S,,-87.61615784,41.79467784,-87.61600437,41.7875182,28,10/15/16 11:50 PM,,"-87.6161578443, 41.7946778372","41.7946778372, -87.6160043658"
481,111th,EB,Stewart,Michigan,0.61,W,,-87.63292458,41.69232403,-87.62103936,41.6924819,-1,10/15/16 11:50 PM,,"-87.6329245801, 41.6923240265","41.6923240265, -87.6210393558"
250,55th,EB,Laramie,Cicero,0.54,W,,-87.75250866,41.79275062,-87.741986,41.79289376,-1,10/15/16 11:50 PM,,"-87.7525086618, 41.7927506225","41.7927506225, -87.7419859962"
500,Archer,EB,47th,Kedzie,0.66,S,,-87.71403721,41.80776121,-87.70426059,41.81398914,-1,10/15/16 11:50 PM,,"-87.7140372137, 41.8077612143","41.8077612143, -87.7042605902"
690,Dr Martin L King Jr,NB,67th,63rd,0.5,S,,-87.61523373,41.77294678,-87.61545291,41.78018158,-1,10/15/16 11:50 PM,,"-87.615233728, 41.7729467839","41.7729467839, -87.6154529143"
485,111th,WB,Racine,Vincennes,0.41,W,,-87.65213555,41.69238405,-87.663399,41.69229942,-1,10/15/16 11:50 PM,,"-87.6521355509, 41.6923840472","41.6923840472, -87.663399"
713,Dr Martin L King Jr,SB,47th,51st,0.5,S,,-87.61676108,41.80938717,-87.61634162,41.80211191,27,10/15/16 11:50 PM,,"-87.6167610807, 41.809387166","41.809387166, -87.6163416247"
470,95th,WB,Cottage Grove,Dr Martin L King Jr,0.49,E,,-87.60450127,41.72222592,-87.61409116,41.72202171,-1,10/15/16 11:50 PM,,"-87.6045012673, 41.7222259181","41.7222259181, -87.6140911627"
691,Dr Martin L King Jr,NB,63rd,59th,0.51,S,,-87.61545291,41.78018158,-87.6156377,41.78751591,-1,10/15/16 11:50 PM,,"-87.6154529143, 41.7801815775","41.7801815775, -87.6156377043"
700,Dr Martin L King Jr,NB,26th,24th,0.26,S,,-87.61729212,41.84569742,-87.61813354,41.84933869,23,10/15/16 11:50 PM,,"-87.6172921227, 41.8456974224","41.8456974224, -87.618133536"
458,95th,EB,Woodlawn,Stony Island,0.49,E,,-87.59473455,41.72200254,-87.58510902,41.7222049,35,10/15/16 11:50 PM,,"-87.5947345466, 41.722002538","41.722002538, -87.5851090249"
505,Archer,EB,Ashland,Halsted,1.19,S,,-87.66578126,41.83756208,-87.64652251,41.84704646,29,10/15/16 11:50 PM,,"-87.6657812595, 41.8375620822","41.8375620822, -87.6465225077"
464,95th,WB,Ashland,Damen,0.52,W,,-87.66263176,41.72133237,-87.67272559,41.72116401,29,10/15/16 11:50 PM,,"-87.6626317556, 41.7213323658","41.7213323658, -87.6727255878"
477,111th,EB,Western,Monterey,0.54,W,,-87.68116811,41.69163475,-87.67058154,41.69178861,-1,10/15/16 11:50 PM,,"-87.6811681063, 41.6916347471","41.6916347471, -87.6705815418"
480,111th,EB,Halsted,Stewart,0.48,W,,-87.6423663,41.69223273,-87.63292457,41.69232403,-1,10/15/16 11:50 PM,,"-87.6423662972, 41.6922327333","41.6922327333, -87.6329245691"
504,Archer,EB,Damen,Ashland,0.63,S,,-87.67537287,41.83168929,-87.66578126,41.83756208,37,10/15/16 11:50 PM,,"-87.675372871, 41.831689289","41.831689289, -87.6657812595"
456,95th,EB,Dr Martin L King Jr,Cottage Grove,0.49,E,,-87.61409422,41.7217473,-87.60450437,41.72195151,26,10/15/16 11:50 PM,,"-87.6140942229, 41.7217473","41.7217473, -87.6045043683"
1197,Halsted,NB,107th,103rd,0.5,S,,-87.642417,41.69964,-87.642643,41.706916,-1,10/15/16 11:50 PM,,"-87.642417, 41.69964","41.69964, -87.642643"
251,55th,EB,Cicero,Kostner,0.46,W,,-87.741986,41.79289376,-87.73296481,41.79297877,-1,10/15/16 11:50 PM,,"-87.7419859962, 41.7928937616","41.7928937616, -87.7329648143"
706,Dr Martin L King Jr,SB,75th,79th,0.5,S,,-87.6152627,41.75840522,-87.61517737,41.7511213,-1,10/15/16 11:50 PM,,"-87.6152627045, 41.7584052178","41.7584052178, -87.6151773651"
702,Dr Martin L King Jr,SB,91st,95th,0.51,S,,-87.61455598,41.72919239,-87.61433809,41.72185768,30,10/15/16 11:50 PM,,"-87.6145559778, 41.7291923898","41.7291923898, -87.6143380874"
698,Dr Martin L King Jr,NB,35th,31st,0.51,S,,-87.61697025,41.83110078,-87.61710312,41.83842121,32,10/15/16 11:50 PM,,"-87.6169702483, 41.8311007753","41.8311007753, -87.6171031194"
705,Dr Martin L King Jr,SB,79th,83rd,0.5,S,,-87.61517737,41.7511213,-87.61492578,41.7438114,-1,10/15/16 11:50 PM,,"-87.6151773651, 41.751121301","41.751121301, -87.6149257801"
467,95th,WB,Wentworth,Halsted,0.75,W,,-87.62863593,41.7218472,-87.64322183,41.72159548,-1,10/15/16 11:50 PM,,"-87.6286359347, 41.721847197","41.721847197, -87.6432218261"
484,111th,WB,Monterey,Western,0.54,W,,-87.67057873,41.69206303,-87.68116534,41.69190916,-1,10/15/16 11:50 PM,,"-87.670578725, 41.6920630313","41.6920630313, -87.6811653381"
499,Archer,EB,Pulaski,47th,0.62,S,,-87.72348478,41.80218419,-87.71403721,41.80776121,-1,10/15/16 11:50 PM,,"-87.7234847773, 41.8021841928","41.8021841928, -87.7140372137"
486,111th,WB,Halsted,Racine,0.5,W,,-87.64236337,41.69250715,-87.65213555,41.69238405,-1,10/15/16 11:50 PM,,"-87.6423633676, 41.6925071489","41.6925071489, -87.6521355509"
474,95th,WB,Torrence,Jeffery,0.8,E,,-87.55987084,41.72284148,-87.57536489,41.72264229,-1,10/15/16 11:50 PM,,"-87.5598708419, 41.7228414789","41.7228414789, -87.5753648927"
697,Dr Martin L King Jr,NB,Pershing,35th,0.5,S,,-87.61680513,41.82382469,-87.61697025,41.83110078,-1,10/15/16 11:50 PM,,"-87.616805129, 41.823824691","41.823824691, -87.6169702483"
473,95th,WB,Jeffery,Stony Island,0.5,E,,-87.57536489,41.72264229,-87.58510584,41.72247931,-1,10/15/16 11:50 PM,,"-87.5753648927, 41.7226422935","41.7226422935, -87.5851058414"
712,Dr Martin L King Jr,SB,51st,Garfield,0.51,S,,-87.61634162,41.80211191,-87.61615784,41.79467784,24,10/15/16 11:50 PM,,"-87.6163416247, 41.8021119123","41.8021119123, -87.6161578443"
512,Archer,WB,Kostner,Cicero,0.51,S,,-87.73316995,41.80029696,-87.74290093,41.79877485,31,10/15/16 11:50 PM,,"-87.73316995, 41.80029696","41.80029696, -87.74290093"
511,Archer,WB,Cicero,Laramie,0.51,S,,-87.74290093,41.79877485,-87.75265489,41.79736303,31,10/15/16 11:50 PM,,"-87.74290093, 41.79877485","41.79877485, -87.75265489"
479,111th,EB,Racine,Halsted,0.5,W,,-87.65213844,41.69210963,-87.6423663,41.69223273,-1,10/15/16 11:50 PM,,"-87.6521384352, 41.692109631","41.692109631, -87.6423663045"
498,Archer,EB,Kostner,Pulaski,0.52,S,,-87.73317253,41.80002255,-87.72348478,41.80218419,26,10/15/16 11:50 PM,,"-87.733172525, 41.8000225514","41.8000225514, -87.7234847773"
501,Archer,EB,Kedzie,California,0.64,S,,-87.70426059,41.81398914,-87.69448555,41.81986336,35,10/15/16 11:50 PM,,"-87.7042605902, 41.8139891446","41.8139891446, -87.6944855458"
492,Monterey,NW,Vincennes,111th,0.48,S,Part of 111th,-87.663494,41.692177,-87.6704818,41.69206541,-1,10/15/16 11:50 PM,,"-87.663494, 41.692177","41.692177, -87.6704818022"
465,95th,WB,Racine,Ashland,0.5,W,,-87.65294234,41.72142662,-87.66263176,41.72133237,25,10/15/16 11:50 PM,,"-87.6529423406, 41.7214266197","41.7214266197, -87.6626317556"
721,Elston,NW,North Ave,Ashland,0.62,N,,-87.66202118,41.91075153,-87.66795526,41.91862248,-1,10/15/16 11:50 PM,,"-87.6620211809, 41.9107515338","41.9107515338, -87.66795526"
472,95th,WB,Stony Island,Woodlawn,0.49,E,,-87.58510584,41.72247931,-87.5947314,41.72227695,-1,10/15/16 11:50 PM,,"-87.5851058414, 41.7224793067","41.7224793067, -87.594731404"
695,Dr Martin L King Jr,NB,47th,43rd,0.5,S,,-87.61639431,41.80938488,-87.61659937,41.81663449,-1,10/15/16 11:50 PM,,"-87.6163943054, 41.8093848774","41.8093848774, -87.6165993704"
459,95th,EB,Stony Island,Jeffery,0.5,E,,-87.58510902,41.7222049,-87.57536812,41.72236788,-1,10/15/16 11:50 PM,,"-87.5851090249, 41.722204896","41.722204896, -87.5753681177"
621,Lake Shore Dr,SE,Division,Oak St,0.32,N,,-87.62465465,41.90399833,-87.61989328,41.90098105,-1,10/15/16 11:50 PM,,"-87.6246546523, 41.9039983328","41.9039983328, -87.6198932807"
646,Cicero,SB,North Ave,Division,0.5,N,,-87.74627023,41.90962959,-87.7461698,41.90234342,31,10/15/16 11:50 PM,,"-87.7462702262, 41.9096295855","41.9096295855, -87.746169799"
259,87th,EB,Halsted,Dan Ryan Expy,0.98,W,,-87.64362851,41.73614086,-87.62544545,41.73613367,-1,10/15/16 11:50 PM,,"-87.6436285094, 41.736140859","41.736140859, -87.6254454451"
636,Cicero,SB,55th,59th,0.6,S,,-87.74216149,41.79303709,-87.74159263,41.78431897,-1,10/15/16 11:50 PM,,"-87.7421614891, 41.7930370853","41.7930370853, -87.7415926253"
620,Lake Shore Dr,SE,Oak St,Grand,0.69,N,,-87.61989328,41.90098105,-87.61427361,41.8919006,-1,10/15/16 11:50 PM,,"-87.61989328, 41.90098105","41.90098105, -87.61427361"
635,Cicero,SB,59th,63rd,0.41,S,,-87.74159263,41.78431897,-87.74248124,41.77841164,31,10/15/16 11:50 PM,,"-87.7415926253, 41.784318968","41.784318968, -87.7424812354"
642,Cicero,SB,Madison,Harrison,0.51,S,,-87.74544139,41.88049658,-87.74517457,41.87314015,22,10/15/16 11:50 PM,,"-87.7454413862, 41.8804965805","41.8804965805, -87.7451745689"
288,Irving Park,EB,Kostner,Pulaski,0.53,W,,-87.73806522,41.9533922,-87.72761846,41.95351058,22,10/15/16 11:50 PM,,"-87.7380652196, 41.9533921986","41.9533921986, -87.727618462"
84,Pulaski,SB,Chicago,Lake,0.68,N,,-87.72633141,41.89537056,-87.72605567,41.88546974,20,10/15/16 11:50 PM,,"-87.7263314096, 41.8953705621","41.8953705621, -87.7260556696"
252,55th,EB,Kostner,Pulaski,0.5,W,,-87.73296481,41.79297877,-87.72316025,41.79306719,-1,10/15/16 11:50 PM,,"-87.7329648143, 41.792978773","41.792978773, -87.7231602513"
618,Lake Shore Dr,SB,Grand Ave,Randolph,0.51,N,,-87.61427361,41.8919006,-87.61422856,41.88438999,-1,10/15/16 11:50 PM,,"-87.61427361, 41.8919006","41.8919006, -87.61422856"
684,Dr Martin L King Jr,NB,91st,87th,0.5,S,,-87.61418965,41.7291901,-87.61430791,41.73649924,-1,10/15/16 11:50 PM,,"-87.6141896483, 41.7291900977","41.7291900977, -87.6143079092"
624,Cicero,NB,Armitage,Fullerton,0.5,N,,-87.74592882,41.91693011,-87.74608485,41.92423042,25,10/15/16 11:50 PM,,"-87.7459288182, 41.9169301148","41.9169301148, -87.7460848509"
773,Milwaukee,NW,Irving Park,Montrose,0.62,N,,-87.7471035,41.95341773,-87.75430536,41.96063245,-1,10/15/16 11:50 PM,,"-87.7471035018, 41.9534177331","41.9534177331, -87.7543053641"
629,Cicero,NB,Irving Park,Sunnyside,0.61,N,,-87.74711834,41.95341975,-87.74739062,41.96225542,-1,10/15/16 11:50 PM,,"-87.7471183356, 41.9534197462","41.9534197462, -87.7473906234"
285,Irving Park,EB,Central,Laramie,0.5,W,,-87.76700093,41.95304738,-87.75714896,41.95316252,19,10/15/16 11:50 PM,,"-87.7670009299, 41.9530473793","41.9530473793, -87.7571489562"
623,Cicero,NB,North Ave,Armitage,0.5,N,,-87.74590288,41.90962769,-87.74592882,41.91693011,23,10/15/16 11:50 PM,,"-87.7459028831, 41.9096276932","41.9096276932, -87.7459288182"
274,87th,WB,Dan Ryan Expy,Halsted,0.98,E,,-87.624761,41.736485,-87.64362557,41.73641527,27,10/15/16 11:50 PM,,"-87.624761, 41.736485","41.736485, -87.6436255734"
639,Cicero,SB,43rd,47th,0.5,S,,-87.74351844,41.81493191,-87.74332578,41.80762849,-1,10/15/16 11:50 PM,,"-87.7435184383, 41.8149319078","41.8149319078, -87.7433257794"
323,North,EB,Austin,Central,0.51,W,IDOT Signals Possible,-87.7756167,41.90912543,-87.76572538,41.90924152,29,10/15/16 11:50 PM,,"-87.7756166957, 41.9091254301","41.9091254301, -87.7657253832"
644,Cicero,SB,Chicago,Kinzie,0.49,N,,-87.74599572,41.89498747,-87.74570758,41.8879224,25,10/15/16 11:50 PM,,"-87.7459957206, 41.8949874728","41.8949874728, -87.7457075823"
284,Irving Park,EB,Austin,Central,0.5,W,,-87.776776,41.95291894,-87.76700093,41.95304738,-1,10/15/16 11:50 PM,,"-87.7767759969, 41.9529189391","41.9529189391, -87.7670009299"
643,Cicero,SB,Kinzie,Madison,0.51,N,,-87.74570758,41.8879224,-87.74544139,41.88049658,16,10/15/16 11:50 PM,,"-87.7457075823, 41.8879223958","41.8879223958, -87.7454413862"
268,87th,WB,California,Kedzie,0.51,W,IDOT Signals Possible,-87.69219803,41.73551993,-87.70209518,41.73535778,23,10/15/16 11:50 PM,,"-87.6921980271, 41.7355199254","41.7355199254, -87.7020951833"
647,Cicero,SB,Armitage,North Ave,0.5,N,,-87.74629623,41.91693199,-87.74627023,41.90962959,29,10/15/16 11:50 PM,,"-87.7462962254, 41.9169319883","41.9169319883, -87.7462702262"
674,Ramp To Cermak Rd,NB,31st,26th,0.5,S,,-87.63025164,41.83827212,-87.63092373,41.84555404,-1,10/15/16 11:50 PM,,"-87.6302516413, 41.8382721184","41.8382721184, -87.6309237336"
275,87th,WB,Dr Martin L King Jr,Dan Ryan Expy,0.53,E,,-87.61452643,41.73664023,-87.624761,41.736485,23,10/15/16 11:50 PM,,"-87.6145264307, 41.7366402331","41.7366402331, -87.624761"
633,Cicero,SB,67th,72nd,0.64,S,,-87.74223293,41.77112732,-87.74196546,41.76190001,-1,10/15/16 11:50 PM,,"-87.7422329321, 41.7711273217","41.7711273217, -87.7419654588"
641,Cicero,SB,Harrison,Roosevelt,0.5,S,,-87.74517457,41.87314015,-87.74494381,41.86590877,-1,10/15/16 11:50 PM,,"-87.7451745689, 41.8731401541","41.8731401541, -87.7449438098"
254,87th,EB,California,Western,0.5,W,IDOT Signals Possible,-87.69220076,41.73524551,-87.68251542,41.73539008,24,10/15/16 11:50 PM,,"-87.6922007563, 41.7352455091","41.7352455091, -87.682515421"
640,Cicero,SB,Pershing,43rd,0.49,S,,-87.74373144,41.82204944,-87.74351844,41.81493191,-1,10/15/16 11:50 PM,,"-87.7437314373, 41.8220494381","41.8220494381, -87.7435184383"
1277,Columbus,SB,Congress,Roosevelt,0.57,S,,-87.620688,41.875774,-87.620501,41.867512,34,10/15/16 11:50 PM,,"-87.620688, 41.875774","41.875774, -87.620501"
649,Cicero,SB,Diversey,Fullerton,0.5,N,,-87.74677565,41.93153343,-87.74645229,41.9242323,-1,10/15/16 11:50 PM,,"-87.7467756515, 41.9315334345","41.9315334345, -87.7464522852"
632,Cicero,SB,72nd,79th,0.88,S,,-87.74196546,41.76190001,-87.74162968,41.74920335,25,10/15/16 11:50 PM,,"-87.7419654588, 41.7619000085","41.7619000085, -87.7416296756"
680,Desplaines,SB,Madison,Harrison,0.51,N,,-87.64429147,41.88182877,-87.64404174,41.87437478,-1,10/15/16 11:50 PM,,"-87.6442914709, 41.8818287714","41.8818287714, -87.6440417428"
670,Cumberland,NB,Lawrence,Kennedy Expy,1.2,N,,-87.83646579,41.96660292,-87.83639722,41.98421906,-1,10/15/16 11:50 PM,,"-87.8364657943, 41.9666029184","41.9666029184, -87.8363972163"
651,Cicero,SB,Addison,Belmont,0.5,N,,-87.74723679,41.94612089,-87.74706202,41.93882051,-1,10/15/16 11:50 PM,,"-87.7472367862, 41.9461208905","41.9461208905, -87.7470620151"
278,87th,WB,Chicago Skyway,Stony Island,0.87,E,,-87.56886989,41.73729072,-87.58563499,41.73705067,-1,10/15/16 11:50 PM,,"-87.5688698936, 41.7372907245","41.7372907245, -87.5856349924"
322,North,EB,Narragansett,Austin,0.48,W,IDOT Signals Possible,-87.7849651,41.90897446,-87.7756167,41.90912543,21,10/15/16 11:50 PM,,"-87.7849651041, 41.9089744604","41.9089744604, -87.7756166957"
627,Cicero,NB,Belmont,Addison,0.5,N,,-87.74669449,41.93881864,-87.74686922,41.94611901,20,10/15/16 11:50 PM,,"-87.7466944859, 41.9388186376","41.9388186376, -87.7468692152"
656,Congress,EB,State,Michigan,0.17,E,,-87.62763074,41.87548468,-87.62425482,41.87559949,-1,10/15/16 11:50 PM,,"-87.6276307364, 41.8754846848","41.8754846848, -87.6242548163"
262,87th,EB,Cottage Grove,Stony Island,1,E,,-87.60482438,41.7365122,-87.58563818,41.73677626,28,10/15/16 11:50 PM,,"-87.6048243845, 41.7365122036","41.7365122036, -87.5856381753"
771,Harlem,NB,Gunnison,Foster,0.5,N,,-87.80694983,41.96825962,-87.80683435,41.97546645,-1,10/15/16 11:50 PM,,"-87.8069498272, 41.9682596163","41.9682596163, -87.8068343518"
1196,Halsted,NB,111th,107th,0.5,S,,-87.642187,41.692355,-87.642417,41.69964,-1,10/15/16 11:50 PM,,"-87.642187, 41.692355","41.692355, -87.642417"
272,87th,WB,Racine,Ashland,0.5,W,,-87.65333871,41.73607258,-87.66306371,41.73592699,-1,10/15/16 11:50 PM,,"-87.6533387061, 41.7360725783","41.7360725783, -87.6630637062"
255,87th,EB,Western,Damen,0.5,W,,-87.68251542,41.73539008,-87.67278643,41.73551717,31,10/15/16 11:50 PM,,"-87.682515421, 41.7353900769","41.7353900769, -87.6727864295"
320,North,EB,Harlem,Oak Park,0.56,W,IDOT Signals Possible,-87.80576025,41.90872891,-87.79480475,41.90889853,-1,10/15/16 11:50 PM,,"-87.8057602459, 41.9087289094","41.9087289094, -87.794804754"
